zone_id,year,month,day,avg_temperature
2,2007,5,12,68
2,2007,5,13,60.54166667
2,2007,5,14,56.79166667
2,2007,5,15,66.625
2,2007,5,16,65.625
2,2007,5,17,55.58333333
2,2007,5,18,50.16666667
2,2007,5,19,55.91666667
2,2007,5,20,65.125
2,2007,5,21,67.41666667
2,2007,5,22,66.58333333
2,2007,5,23,66.16666667
2,2007,5,24,65.375
2,2007,5,25,67.91666667
2,2007,5,26,69.25
2,2007,5,27,71.375
2,2007,5,28,70.875
2,2007,5,29,70.08333333
2,2007,5,30,72.45833333
2,2007,5,31,71.58333333
2,2007,6,1,71.66666667
2,2007,6,2,70.25
2,2007,6,3,64.125
2,2007,6,4,69.79166667
2,2007,6,5,68.45833333
2,2007,6,6,64.25
2,2007,6,7,69.79166667
2,2007,6,8,76.25
2,2007,6,9,73.41666667
2,2007,6,10,68.5
2,2007,6,11,67.33333333
2,2007,6,12,68.58333333
2,2007,6,13,68.875
2,2007,6,14,61.66666667
2,2007,6,15,60.5
2,2007,6,16,65.33333333
2,2007,6,17,70.29166667
2,2007,6,18,76.04166667
2,2007,6,19,75.5
2,2007,6,20,71.75
2,2007,6,21,68.83333333
2,2007,6,22,70.16666667
2,2007,6,23,67.625
2,2007,6,24,70.54166667
2,2007,6,25,73.95833333
2,2007,6,26,75.70833333
2,2007,6,27,76.04166667
2,2007,6,28,75.79166667
2,2007,6,29,73.16666667
2,2007,6,30,72.125
2,2007,7,1,67.70833333
2,2007,7,2,66.33333333
2,2007,7,3,69.16666667
2,2007,7,4,72.83333333
2,2007,7,5,72.83333333
2,2007,7,6,74.45833333
2,2007,7,7,73.58333333
2,2007,7,8,75.20833333
2,2007,7,9,78.04166667
2,2007,7,10,76.79166667
2,2007,7,11,73.45833333
2,2007,7,12,71.04166667
2,2007,7,13,67.45833333
2,2007,7,14,70.70833333
2,2007,7,15,74.16666667
2,2007,7,16,74.125
2,2007,7,17,73.66666667
2,2007,7,18,74.79166667
2,2007,7,19,74.125
2,2007,7,20,71.66666667
2,2007,7,21,66.625
2,2007,7,22,66.33333333
2,2007,7,23,67.125
2,2007,7,24,64.41666667
2,2007,7,25,66.41666667
2,2007,7,26,72.41666667
2,2007,7,27,71.83333333
2,2007,7,28,73.04166667
2,2007,7,29,73.375
2,2007,7,30,71.58333333
2,2007,7,31,74.5
2,2007,8,1,75.08333333
2,2007,8,2,75.83333333
2,2007,8,3,76.04166667
2,2007,8,4,76.79166667
2,2007,8,5,76.25
2,2007,8,6,77.29166667
2,2007,8,7,79.83333333
2,2007,8,8,82.66666667
2,2007,8,9,82.66666667
2,2007,8,10,79.75
2,2007,8,11,76.25
2,2007,8,12,74.70833333
2,2007,8,13,75.79166667
2,2007,8,14,69.79166667
2,2007,8,15,72.95833333
2,2007,8,16,77.625
2,2007,8,17,76.5
2,2007,8,18,69.20833333
2,2007,8,19,73.20833333
2,2007,8,20,73.58333333
2,2007,8,21,73.75
2,2007,8,22,74.66666667
2,2007,8,23,74.125
2,2007,8,24,78.33333333
2,2007,8,25,79.83333333
2,2007,8,26,73.875
2,2007,8,27,73.91666667
2,2007,8,28,75.625
2,2007,8,29,75.70833333
2,2007,8,30,74.20833333
2,2007,8,31,73.83333333
2,2007,9,1,68.91666667
2,2007,9,2,67.75
2,2007,9,3,69.91666667
2,2007,9,4,72.66666667
2,2007,9,5,73.5
2,2007,9,6,74.95833333
2,2007,9,7,76.625
2,2007,9,8,74.625
2,2007,9,9,73
2,2007,9,10,76.04166667
2,2007,9,11,72.58333333
2,2007,9,12,65.625
2,2007,9,13,66.625
2,2007,9,14,67.375
2,2007,9,15,61.95833333
2,2007,9,16,53.41666667
2,2007,9,17,56.91666667
2,2007,9,18,59.20833333
2,2007,9,19,61.375
2,2007,9,20,63.83333333
2,2007,9,21,65.375
2,2007,9,22,72.91666667
2,2007,9,23,72.41666667
2,2007,9,24,69.16666667
2,2007,9,25,71.125
2,2007,9,26,73.04166667
2,2007,9,27,70.625
2,2007,9,28,65.83333333
2,2007,9,29,57.75
2,2007,9,30,58.54166667
2,2007,10,1,60.25
2,2007,10,2,64.04166667
2,2007,10,3,67.20833333
2,2007,10,4,70.79166667
2,2007,10,5,70.5
2,2007,10,6,68.75
2,2007,10,7,70.20833333
2,2007,10,8,72.70833333
2,2007,10,9,72.41666667
2,2007,10,10,67.29166667
2,2007,10,11,52.66666667
2,2007,10,12,53
2,2007,10,13,51.5
2,2007,10,14,52.20833333
2,2007,10,15,57.08333333
2,2007,10,16,60.375
2,2007,10,17,63.16666667
2,2007,10,18,65.25
2,2007,10,19,67.04166667
2,2007,10,20,57.5
2,2007,10,21,55.08333333
2,2007,10,22,60.91666667
2,2007,10,23,68.5
2,2007,10,24,62.95833333
2,2007,10,25,53
2,2007,10,26,55.91666667
2,2007,10,27,56.95833333
2,2007,10,28,48.04166667
2,2007,10,29,41.04166667
2,2007,10,30,43.29166667
2,2007,10,31,46.33333333
2,2007,11,1,51.75
2,2007,11,2,44.125
2,2007,11,3,44
2,2007,11,4,43.5
2,2007,11,5,46.54166667
2,2007,11,6,45.54166667
2,2007,11,7,37.04166667
2,2007,11,8,34.16666667
2,2007,11,9,41
2,2007,11,10,41.5
2,2007,11,11,40.75
2,2007,11,12,52.70833333
2,2007,11,13,56.79166667
2,2007,11,14,56.83333333
2,2007,11,15,46.66666667
2,2007,11,16,36.20833333
2,2007,11,17,38.58333333
2,2007,11,18,44.54166667
2,2007,11,19,44.625
2,2007,11,20,52.83333333
2,2007,11,21,56.83333333
2,2007,11,22,55.79166667
2,2007,11,23,36.41666667
2,2007,11,24,29.95833333
2,2007,11,25,41.16666667
2,2007,11,26,50.29166667
2,2007,11,27,48
2,2007,11,28,41
2,2007,11,29,43.875
2,2007,11,30,36.58333333
2,2007,12,1,40.16666667
2,2007,12,2,41.33333333
2,2007,12,3,39.83333333
2,2007,12,4,31.125
2,2007,12,5,30.20833333
2,2007,12,6,24.5
2,2007,12,7,31.875
2,2007,12,8,43.75
2,2007,12,9,49.75
2,2007,12,10,60.83333333
2,2007,12,11,54.25
2,2007,12,12,56.54166667
2,2007,12,13,46.54166667
2,2007,12,14,43.16666667
2,2007,12,15,34.20833333
2,2007,12,16,36.16666667
2,2007,12,17,29.45833333
2,2007,12,18,27.875
2,2007,12,19,34.875
2,2007,12,20,35.75
2,2007,12,21,36.16666667
2,2007,12,22,41.70833333
2,2007,12,23,46.375
2,2007,12,24,38.83333333
2,2007,12,25,37.45833333
2,2007,12,26,35.20833333
2,2007,12,27,39.25
2,2007,12,28,39.45833333
2,2007,12,29,44.70833333
2,2007,12,30,38.83333333
2,2007,12,31,39.375
2,2008,1,1,36.20833333
2,2008,1,2,23.08333333
2,2008,1,3,19.29166667
2,2008,1,4,24.29166667
2,2008,1,5,34.375
2,2008,1,6,46.91666667
2,2008,1,7,54
2,2008,1,8,52.66666667
2,2008,1,9,52.20833333
2,2008,1,10,39.79166667
2,2008,1,11,46.66666667
2,2008,1,12,39.625
2,2008,1,13,35.625
2,2008,1,14,32.16666667
2,2008,1,15,28.125
2,2008,1,16,28.70833333
2,2008,1,17,31.625
2,2008,1,18,35.16666667
2,2008,1,19,32.33333333
2,2008,1,20,18.875
2,2008,1,21,18.91666667
2,2008,1,22,31
2,2008,1,23,33.58333333
2,2008,1,24,27
2,2008,1,25,21
2,2008,1,26,30.25
2,2008,1,27,32.58333333
2,2008,1,28,32.08333333
2,2008,1,29,44.29166667
2,2008,1,30,37.375
2,2008,1,31,31.83333333
2,2008,2,1,35.25
2,2008,2,2,36.875
2,2008,2,3,40.95833333
2,2008,2,4,47.16666667
2,2008,2,5,57.29166667
2,2008,2,6,60.79166667
2,2008,2,7,42.95833333
2,2008,2,8,38.41666667
2,2008,2,9,45.33333333
2,2008,2,10,38.45833333
2,2008,2,11,23.04166667
2,2008,2,12,29
2,2008,2,13,35
2,2008,2,14,31.79166667
2,2008,2,15,43.54166667
2,2008,2,16,41.75
2,2008,2,17,42.58333333
2,2008,2,18,48.70833333
2,2008,2,19,34.625
2,2008,2,20,32.58333333
2,2008,2,21,25.66666667
2,2008,2,22,32.75
2,2008,2,23,37.29166667
2,2008,2,24,33.625
2,2008,2,25,38.41666667
2,2008,2,26,43.04166667
2,2008,2,27,29.79166667
2,2008,2,28,24.125
2,2008,2,29,32.41666667
2,2008,3,1,42.41666667
2,2008,3,2,41.16666667
2,2008,3,3,52.04166667
2,2008,3,4,60.08333333
2,2008,3,5,43.75
2,2008,3,6,41.08333333
2,2008,3,7,41.58333333
2,2008,3,8,39.83333333
2,2008,3,9,31.08333333
2,2008,3,10,39.375
2,2008,3,11,42.41666667
2,2008,3,12,45.91666667
2,2008,3,13,50.79166667
2,2008,3,14,54.25
2,2008,3,15,50.04166667
2,2008,3,16,44.375
2,2008,3,17,40.16666667
2,2008,3,18,45.79166667
2,2008,3,19,58.91666667
2,2008,3,20,44.95833333
2,2008,3,21,45.79166667
2,2008,3,22,50.16666667
2,2008,3,23,38.625
2,2008,3,24,35.5
2,2008,3,25,39.16666667
2,2008,3,26,55.16666667
2,2008,3,27,55.75
2,2008,3,28,59.45833333
2,2008,3,29,43.54166667
2,2008,3,30,39.45833333
2,2008,3,31,46.375
2,2008,4,1,59.79166667
2,2008,4,2,49.20833333
2,2008,4,3,42
2,2008,4,4,50.75
2,2008,4,5,53.70833333
2,2008,4,6,47.375
2,2008,4,7,48.41666667
2,2008,4,8,50.79166667
2,2008,4,9,54.375
2,2008,4,10,62.125
2,2008,4,11,66.70833333
2,2008,4,12,65.70833333
2,2008,4,13,46.29166667
2,2008,4,14,40.91666667
2,2008,4,15,44.16666667
2,2008,4,16,47.875
2,2008,4,17,56.16666667
2,2008,4,18,62
2,2008,4,19,60.70833333
2,2008,4,20,55.25
2,2008,4,21,56.20833333
2,2008,4,22,58.16666667
2,2008,4,23,60.79166667
2,2008,4,24,62.83333333
2,2008,4,25,64.58333333
2,2008,4,26,65.83333333
2,2008,4,27,61.125
2,2008,4,28,55.125
2,2008,4,29,46.25
2,2008,4,30,48.16666667
2,2008,5,1,58.41666667
2,2008,5,2,66.58333333
2,2008,5,3,66
2,2008,5,4,61.625
2,2008,5,5,58.625
2,2008,5,6,59.70833333
2,2008,5,7,64.04166667
2,2008,5,8,65.5
2,2008,5,9,63.45833333
2,2008,5,10,57.33333333
2,2008,5,11,50.375
2,2008,5,12,50
2,2008,5,13,55
2,2008,5,14,57.08333333
2,2008,5,15,63.91666667
2,2008,5,16,61.5
2,2008,5,17,59.875
2,2008,5,18,57.70833333
2,2008,5,19,56.54166667
2,2008,5,20,56.33333333
2,2008,5,21,56.91666667
2,2008,5,22,58
2,2008,5,23,58.625
2,2008,5,24,59.91666667
2,2008,5,25,61
2,2008,5,26,67.625
2,2008,5,27,70.75
2,2008,5,28,58.54166667
2,2008,5,29,58.875
2,2008,5,30,67.875
2,2008,5,31,74.29166667
2,2008,6,1,70.29166667
2,2008,6,2,66.25
2,2008,6,3,66.33333333
2,2008,6,4,72.70833333
2,2008,6,5,77.5
2,2008,6,6,78.5
2,2008,6,7,78.91666667
2,2008,6,8,79.58333333
2,2008,6,9,80
2,2008,6,10,78.375
2,2008,6,11,74.54166667
2,2008,6,12,73.70833333
2,2008,6,13,75.83333333
2,2008,6,14,72.41666667
2,2008,6,15,72.20833333
2,2008,6,16,70.58333333
2,2008,6,17,66.70833333
2,2008,6,18,63.5
2,2008,6,19,64.625
2,2008,6,20,65.29166667
2,2008,6,21,69.91666667
2,2008,6,22,68.625
2,2008,6,23,69.5
2,2008,6,24,68.20833333
2,2008,6,25,70.375
2,2008,6,26,73.83333333
2,2008,6,27,73.33333333
2,2008,6,28,74.54166667
2,2008,6,29,71.58333333
2,2008,6,30,64.33333333
3,2004,1,1,39.70833333
3,2004,1,2,42.16666667
3,2004,1,3,52.91666667
3,2004,1,4,57.25
3,2004,1,5,49.625
3,2004,1,6,36.625
3,2004,1,7,23.70833333
3,2004,1,8,26.41666667
3,2004,1,9,28.25
3,2004,1,10,12.79166667
3,2004,1,11,18.25
3,2004,1,12,38.625
3,2004,1,13,40.04166667
3,2004,1,14,26.41666667
3,2004,1,15,26.54166667
3,2004,1,16,20.75
3,2004,1,17,27.04166667
3,2004,1,18,34.91666667
3,2004,1,19,26.5
3,2004,1,20,24.625
3,2004,1,21,22.58333333
3,2004,1,22,32.70833333
3,2004,1,23,19.70833333
3,2004,1,24,19.04166667
3,2004,1,25,16.08333333
3,2004,1,26,24.70833333
3,2004,1,27,33.83333333
3,2004,1,28,27
3,2004,1,29,27.04166667
3,2004,1,30,24.58333333
3,2004,1,31,19.125
3,2004,2,1,22.79166667
3,2004,2,2,26.20833333
3,2004,2,3,37.54166667
3,2004,2,4,35.16666667
3,2004,2,5,31.33333333
3,2004,2,6,40.70833333
3,2004,2,7,40.25
3,2004,2,8,29.58333333
3,2004,2,9,35.5
3,2004,2,10,42.41666667
3,2004,2,11,36.375
3,2004,2,12,33.33333333
3,2004,2,13,36.70833333
3,2004,2,14,38.95833333
3,2004,2,15,31.875
3,2004,2,16,25.625
3,2004,2,17,28.75
3,2004,2,18,34.04166667
3,2004,2,19,39.875
3,2004,2,20,40.91666667
3,2004,2,21,50.625
3,2004,2,22,40.45833333
3,2004,2,23,35.91666667
3,2004,2,24,38.66666667
3,2004,2,25,33.875
3,2004,2,26,32.58333333
3,2004,2,27,35.75
3,2004,2,28,38.75
3,2004,2,29,44.125
3,2004,3,1,45.79166667
3,2004,3,2,58.95833333
3,2004,3,3,52.375
3,2004,3,4,53.41666667
3,2004,3,5,57.33333333
3,2004,3,6,62.375
3,2004,3,7,48.58333333
3,2004,3,8,42.83333333
3,2004,3,9,37.83333333
3,2004,3,10,37.79166667
3,2004,3,11,43.25
3,2004,3,12,43.75
3,2004,3,13,35.79166667
3,2004,3,14,38.16666667
3,2004,3,15,52.70833333
3,2004,3,16,39.41666667
3,2004,3,17,36.91666667
3,2004,3,18,38.08333333
3,2004,3,19,40.66666667
3,2004,3,20,40.29166667
3,2004,3,21,48.83333333
3,2004,3,22,32.875
3,2004,3,23,33.66666667
3,2004,3,24,45.5
3,2004,3,25,55
3,2004,3,26,62.45833333
3,2004,3,27,60.625
3,2004,3,28,48.875
3,2004,3,29,41.54166667
3,2004,3,30,41.625
3,2004,3,31,44.25
3,2004,4,1,46.875
3,2004,4,2,44.16666667
3,2004,4,3,45.125
3,2004,4,4,44.41666667
3,2004,4,5,39.25
3,2004,4,6,43.33333333
3,2004,4,7,55.66666667
3,2004,4,8,47.16666667
3,2004,4,9,51.33333333
3,2004,4,10,48.625
3,2004,4,11,45.625
3,2004,4,12,44.66666667
3,2004,4,13,55.70833333
3,2004,4,14,51.16666667
3,2004,4,15,49.58333333
3,2004,4,16,46.875
3,2004,4,17,59.83333333
3,2004,4,18,69.25
3,2004,4,19,73.20833333
3,2004,4,20,66.875
3,2004,4,21,57.41666667
3,2004,4,22,71.79166667
3,2004,4,23,67.20833333
3,2004,4,24,58.54166667
3,2004,4,25,53.375
3,2004,4,26,63.95833333
3,2004,4,27,57.54166667
3,2004,4,28,48.04166667
3,2004,4,29,58.66666667
3,2004,4,30,63.625
3,2004,5,1,67.41666667
3,2004,5,2,71.125
3,2004,5,3,53.41666667
3,2004,5,4,49.58333333
3,2004,5,5,57.04166667
3,2004,5,6,59.29166667
3,2004,5,7,68.58333333
3,2004,5,8,57.29166667
3,2004,5,9,63.75
3,2004,5,10,72.29166667
3,2004,5,11,75.375
3,2004,5,12,75.58333333
3,2004,5,13,74.95833333
3,2004,5,14,75.54166667
3,2004,5,15,76.33333333
3,2004,5,16,71.70833333
3,2004,5,17,70.75
3,2004,5,18,74.875
3,2004,5,19,70.875
3,2004,5,20,64.29166667
3,2004,5,21,70.20833333
3,2004,5,22,75.75
3,2004,5,23,80.20833333
3,2004,5,24,80.91666667
3,2004,5,25,76.5
3,2004,5,26,70.41666667
3,2004,5,27,69.875
3,2004,5,28,72.29166667
3,2004,5,29,64.41666667
3,2004,5,30,62.79166667
3,2004,5,31,67.875
3,2004,6,1,67.83333333
3,2004,6,2,69.16666667
3,2004,6,3,69.375
3,2004,6,4,63.79166667
3,2004,6,5,64.125
3,2004,6,6,63.54166667
3,2004,6,7,66.41666667
3,2004,6,8,69.29166667
3,2004,6,9,78.33333333
3,2004,6,10,79.66666667
3,2004,6,11,63.25
3,2004,6,12,63.29166667
3,2004,6,13,62.58333333
3,2004,6,14,74.54166667
3,2004,6,15,78.58333333
3,2004,6,16,76.875
3,2004,6,17,79.04166667
3,2004,6,18,80
3,2004,6,19,77.70833333
3,2004,6,20,65.625
3,2004,6,21,66.125
3,2004,6,22,75.04166667
3,2004,6,23,73
3,2004,6,24,73.41666667
3,2004,6,25,72.20833333
3,2004,6,26,73.79166667
3,2004,6,27,69.08333333
3,2004,6,28,69.91666667
3,2004,6,29,69.875
3,2004,6,30,70.83333333
3,2004,7,1,73.625
3,2004,7,2,76.41666667
3,2004,7,3,74.08333333
3,2004,7,4,73.45833333
3,2004,7,5,82.58333333
3,2004,7,6,78.625
3,2004,7,7,76.33333333
3,2004,7,8,79.08333333
3,2004,7,9,76.95833333
3,2004,7,10,75.79166667
3,2004,7,11,76.66666667
3,2004,7,12,74.95833333
3,2004,7,13,75.04166667
3,2004,7,14,74.875
3,2004,7,15,74.95833333
3,2004,7,16,74.25
3,2004,7,17,76.33333333
3,2004,7,18,71.95833333
3,2004,7,19,73.79166667
3,2004,7,20,75.41666667
3,2004,7,21,75.25
3,2004,7,22,76.83333333
3,2004,7,23,76.66666667
3,2004,7,24,71.75
3,2004,7,25,71.54166667
3,2004,7,26,71.375
3,2004,7,27,77.91666667
3,2004,7,28,73.08333333
3,2004,7,29,74.5
3,2004,7,30,78.66666667
3,2004,7,31,79.29166667
3,2004,8,1,76.04166667
3,2004,8,2,75.54166667
3,2004,8,3,74.79166667
3,2004,8,4,78.79166667
3,2004,8,5,71.79166667
3,2004,8,6,66.5
3,2004,8,7,63.33333333
3,2004,8,8,67.20833333
3,2004,8,9,71.70833333
3,2004,8,10,74.58333333
3,2004,8,11,76.33333333
3,2004,8,12,76.375
3,2004,8,13,73.58333333
3,2004,8,14,69.25
3,2004,8,15,70.33333333
3,2004,8,16,71.41666667
3,2004,8,17,72.41666667
3,2004,8,18,75
3,2004,8,19,78.5
3,2004,8,20,80.95833333
3,2004,8,21,77.75
3,2004,8,22,68.625
3,2004,8,23,69.83333333
3,2004,8,24,72.625
3,2004,8,25,73
3,2004,8,26,73.54166667
3,2004,8,27,74.41666667
3,2004,8,28,75.375
3,2004,8,29,75.54166667
3,2004,8,30,76.08333333
3,2004,8,31,77.58333333
3,2004,9,1,72.45833333
3,2004,9,2,71.5
3,2004,9,3,71.33333333
3,2004,9,4,71.70833333
3,2004,9,5,69.16666667
3,2004,9,6,70.04166667
3,2004,9,7,73.75
3,2004,9,8,76.45833333
3,2004,9,9,77.54166667
3,2004,9,10,71.79166667
3,2004,9,11,69.83333333
3,2004,9,12,67.625
3,2004,9,13,69.25
3,2004,9,14,68.875
3,2004,9,15,68.66666667
3,2004,9,16,72.625
3,2004,9,17,75.04166667
3,2004,9,18,69.75
3,2004,9,19,59.70833333
3,2004,9,20,59.625
3,2004,9,21,63.04166667
3,2004,9,22,67.5
3,2004,9,23,70.33333333
3,2004,9,24,66.125
3,2004,9,25,63.70833333
3,2004,9,26,64.58333333
3,2004,9,27,67.08333333
3,2004,9,28,73.125
3,2004,9,29,66.29166667
3,2004,9,30,65.25
3,2004,10,1,61.5
3,2004,10,2,65.79166667
3,2004,10,3,62
3,2004,10,4,61.625
3,2004,10,5,56.83333333
3,2004,10,6,52.54166667
3,2004,10,7,56.25
3,2004,10,8,59.16666667
3,2004,10,9,59.875
3,2004,10,10,61.875
3,2004,10,11,54.04166667
3,2004,10,12,50
3,2004,10,13,52.04166667
3,2004,10,14,58.41666667
3,2004,10,15,59.5
3,2004,10,16,53.125
3,2004,10,17,49.45833333
3,2004,10,18,51.29166667
3,2004,10,19,61.66666667
3,2004,10,20,56.29166667
3,2004,10,21,55.125
3,2004,10,22,53.20833333
3,2004,10,23,50.83333333
3,2004,10,24,50.33333333
3,2004,10,25,53.08333333
3,2004,10,26,53.75
3,2004,10,27,52.20833333
3,2004,10,28,51.91666667
3,2004,10,29,54.58333333
3,2004,10,30,62.29166667
3,2004,10,31,68.16666667
3,2004,11,1,58.41666667
3,2004,11,2,60.625
3,2004,11,3,62.16666667
3,2004,11,4,50.54166667
3,2004,11,5,50.875
3,2004,11,6,48.20833333
3,2004,11,7,55.125
3,2004,11,8,49.66666667
3,2004,11,9,38.75
3,2004,11,10,39.79166667
3,2004,11,11,45.375
3,2004,11,12,47.875
3,2004,11,13,43.54166667
3,2004,11,14,38.70833333
3,2004,11,15,41.625
3,2004,11,16,43.54166667
3,2004,11,17,44.66666667
3,2004,11,18,48.70833333
3,2004,11,19,52.91666667
3,2004,11,20,54.5
3,2004,11,21,53.125
3,2004,11,22,51.20833333
3,2004,11,23,53.33333333
3,2004,11,24,57.75
3,2004,11,25,55.70833333
3,2004,11,26,38.66666667
3,2004,11,27,44.16666667
3,2004,11,28,54.625
3,2004,11,29,42.70833333
3,2004,11,30,42.625
3,2004,12,1,51.33333333
3,2004,12,2,40.79166667
3,2004,12,3,40.29166667
3,2004,12,4,37.5
3,2004,12,5,43.66666667
3,2004,12,6,46.75
3,2004,12,7,54.16666667
3,2004,12,8,55.83333333
3,2004,12,9,45.70833333
3,2004,12,10,55.16666667
3,2004,12,11,48.95833333
3,2004,12,12,42.79166667
3,2004,12,13,44.41666667
3,2004,12,14,35.375
3,2004,12,15,30.16666667
3,2004,12,16,32.08333333
3,2004,12,17,39.875
3,2004,12,18,35.75
3,2004,12,19,35.33333333
3,2004,12,20,17.91666667
3,2004,12,21,29.20833333
3,2004,12,22,44.08333333
3,2004,12,23,52.875
3,2004,12,24,32.91666667
3,2004,12,25,27.29166667
3,2004,12,26,28.5
3,2004,12,27,27.41666667
3,2004,12,28,24.875
3,2004,12,29,38.95833333
3,2004,12,30,39.95833333
3,2004,12,31,43.75
3,2005,1,1,49.625
3,2005,1,2,44.04166667
3,2005,1,3,51.45833333
3,2005,1,4,56.125
3,2005,1,5,44.04166667
3,2005,1,6,48.41666667
3,2005,1,7,43.45833333
3,2005,1,8,44.66666667
3,2005,1,9,38.375
3,2005,1,10,40.66666667
3,2005,1,11,41.79166667
3,2005,1,12,48.29166667
3,2005,1,13,57.41666667
3,2005,1,14,49.54166667
3,2005,1,15,32.875
3,2005,1,16,32.41666667
3,2005,1,17,25
3,2005,1,18,18.16666667
3,2005,1,19,20.125
3,2005,1,20,30
3,2005,1,21,23.33333333
3,2005,1,22,21.20833333
3,2005,1,23,20.08333333
3,2005,1,24,19.375
3,2005,1,25,29.33333333
3,2005,1,26,36.5
3,2005,1,27,21.5
3,2005,1,28,17.625
3,2005,1,29,24.375
3,2005,1,30,30.45833333
3,2005,1,31,29.70833333
3,2005,2,1,30.375
3,2005,2,2,30.41666667
3,2005,2,3,32.25
3,2005,2,4,36.41666667
3,2005,2,5,39.41666667
3,2005,2,6,38
3,2005,2,7,37.66666667
3,2005,2,8,39.375
3,2005,2,9,44.58333333
3,2005,2,10,41.75
3,2005,2,11,33.58333333
3,2005,2,12,36.79166667
3,2005,2,13,37.95833333
3,2005,2,14,42.875
3,2005,2,15,48.70833333
3,2005,2,16,48.125
3,2005,2,17,37.79166667
3,2005,2,18,29.04166667
3,2005,2,19,26
3,2005,2,20,32.70833333
3,2005,2,21,44.04166667
3,2005,2,22,39.79166667
3,2005,2,23,39.04166667
3,2005,2,24,31.79166667
3,2005,2,25,27.875
3,2005,2,26,31.29166667
3,2005,2,27,32
3,2005,2,28,34.58333333
3,2005,3,1,34.33333333
3,2005,3,2,33.08333333
3,2005,3,3,29.45833333
3,2005,3,4,31.875
3,2005,3,5,35.375
3,2005,3,6,40.875
3,2005,3,7,52.08333333
3,2005,3,8,40.75
3,2005,3,9,27.625
3,2005,3,10,30.08333333
3,2005,3,11,41.29166667
3,2005,3,12,39.91666667
3,2005,3,13,40.375
3,2005,3,14,37.91666667
3,2005,3,15,36.08333333
3,2005,3,16,37.95833333
3,2005,3,17,38.75
3,2005,3,18,39.66666667
3,2005,3,19,42.08333333
3,2005,3,20,46.91666667
3,2005,3,21,44.125
3,2005,3,22,40.83333333
3,2005,3,23,44.66666667
3,2005,3,24,40.75
3,2005,3,25,42.08333333
3,2005,3,26,43.54166667
3,2005,3,27,44.5
3,2005,3,28,51.58333333
3,2005,3,29,51.41666667
3,2005,3,30,47.375
3,2005,3,31,45.625
3,2005,4,1,51.20833333
3,2005,4,2,53.625
3,2005,4,3,45.16666667
3,2005,4,4,53
3,2005,4,5,51.16666667
3,2005,4,6,59.54166667
3,2005,4,7,65.58333333
3,2005,4,8,56.08333333
3,2005,4,9,50.04166667
3,2005,4,10,51.875
3,2005,4,11,50.08333333
3,2005,4,12,44.58333333
3,2005,4,13,48.25
3,2005,4,14,48.20833333
3,2005,4,15,46.29166667
3,2005,4,16,45.95833333
3,2005,4,17,52.16666667
3,2005,4,18,58.79166667
3,2005,4,19,62.70833333
3,2005,4,20,70.16666667
3,2005,4,21,60.08333333
3,2005,4,22,52.125
3,2005,4,23,59.95833333
3,2005,4,24,47.95833333
3,2005,4,25,51.08333333
3,2005,4,26,56.5
3,2005,4,27,59.91666667
3,2005,4,28,57.08333333
3,2005,4,29,54.45833333
3,2005,4,30,61.5
3,2005,5,1,57.33333333
3,2005,5,2,51.79166667
3,2005,5,3,49.75
3,2005,5,4,48.45833333
3,2005,5,5,50.45833333
3,2005,5,6,50.29166667
3,2005,5,7,56.66666667
3,2005,5,8,60.54166667
3,2005,5,9,57.125
3,2005,5,10,55.20833333
3,2005,5,11,62.45833333
3,2005,5,12,65.58333333
3,2005,5,13,53.45833333
3,2005,5,14,64
3,2005,5,15,66.5
3,2005,5,16,63.125
3,2005,5,17,57.29166667
3,2005,5,18,57.91666667
3,2005,5,19,59.375
3,2005,5,20,54.16666667
3,2005,5,21,57.58333333
3,2005,5,22,58.875
3,2005,5,23,59.04166667
3,2005,5,24,54.70833333
3,2005,5,25,52.29166667
3,2005,5,26,59.04166667
3,2005,5,27,67.83333333
3,2005,5,28,62.20833333
3,2005,5,29,63.41666667
3,2005,5,30,63.70833333
3,2005,5,31,65.20833333
3,2005,6,1,61.95833333
3,2005,6,2,59.58333333
3,2005,6,3,61.75
3,2005,6,4,65.875
3,2005,6,5,71.41666667
3,2005,6,6,74.33333333
3,2005,6,7,75.75
3,2005,6,8,78.08333333
3,2005,6,9,76.66666667
3,2005,6,10,76.91666667
3,2005,6,11,75.79166667
3,2005,6,12,76.33333333
3,2005,6,13,80.29166667
3,2005,6,14,83.20833333
3,2005,6,15,80.83333333
3,2005,6,16,74.83333333
3,2005,6,17,68.16666667
3,2005,6,18,67.375
3,2005,6,19,65.45833333
3,2005,6,20,61.83333333
3,2005,6,21,66.08333333
3,2005,6,22,71.625
3,2005,6,23,69.5
3,2005,6,24,70.95833333
3,2005,6,25,72.29166667
3,2005,6,26,74
3,2005,6,27,74.875
3,2005,6,28,78.70833333
3,2005,6,29,74.54166667
3,2005,6,30,76.04166667
3,2005,7,1,78.66666667
3,2005,7,2,76.70833333
3,2005,7,3,74.125
3,2005,7,4,73.54166667
3,2005,7,5,75.70833333
3,2005,7,6,76.45833333
3,2005,7,7,73
3,2005,7,8,70.25
3,2005,7,9,74.29166667
3,2005,7,10,76.83333333
3,2005,7,11,77.54166667
3,2005,7,12,79.79166667
3,2005,7,13,78.875
3,2005,7,14,77.08333333
3,2005,7,15,78.79166667
3,2005,7,16,79.70833333
3,2005,7,17,81.5
3,2005,7,18,83.04166667
