zone_id,year,month,day,avg_load,avg_temperature
3,2006,10,14,164754.875,45.54166667
3,2006,10,15,163427,44.91666667
3,2006,10,16,181413.875,49.79166667
3,2006,10,17,180377.6667,59.04166667
3,2006,10,18,172774,64.66666667
3,2006,10,19,168774.375,63.875
3,2006,10,20,165010.5,62
3,2006,10,21,152635.4583,48.04166667
3,2006,10,22,154048.7083,49.83333333
3,2006,10,23,186904.9167,49.66666667
3,2006,10,24,202531.7083,44.79166667
3,2006,10,25,193780.4583,46.20833333
3,2006,10,26,194154.1667,43.29166667
3,2006,10,27,189453.9583,46.5
3,2006,10,28,163989.7083,59.375
3,2006,10,29,162839.3333,48.625
3,2006,10,30,175600.3333,49.25
3,2006,10,31,168457.0833,60.625
3,2006,11,1,166768.7917,60.75
3,2006,11,2,175195.5417,50.41666667
3,2006,11,3,201173.625,38.5
3,2006,11,4,194397.625,35.5
3,2006,11,5,179337.2083,37.58333333
3,2006,11,6,191785.0417,42.66666667
3,2006,11,7,198076,48.95833333
3,2006,11,8,182576.5,61.375
3,2006,11,9,170575.2917,58.875
3,2006,11,10,165276.3333,57.375
3,2006,11,11,146289.5,61.95833333
3,2006,11,12,161152.8333,56.29166667
3,2006,11,13,185059.875,57.125
3,2006,11,14,175487.8333,56.45833333
3,2006,11,15,178736.5833,56.5
3,2006,11,16,174593.75,65.875
3,2006,11,17,177379.75,53.75
3,2006,11,18,180984.375,44.125
3,2006,11,19,178645.7083,43.08333333
3,2006,11,20,202672.5,41.625
3,2006,11,21,204409.7083,41.16666667
3,2006,11,22,,46.875
3,2006,11,23,,46.08333333
3,2006,11,24,,48.29166667
3,2006,11,25,,43.70833333
3,2006,11,26,,43.20833333
3,2006,11,27,,43.33333333
3,2006,11,28,,47
3,2006,11,29,181003.375,53.33333333
3,2006,11,30,176440.375,62.16666667
3,2006,12,1,167688.0417,66.79166667
3,2006,12,2,177500,44.125
3,2006,12,3,191460.4583,39.70833333
3,2006,12,4,224628.5833,35.375
3,2006,12,5,232890.75,31.91666667
3,2006,12,6,226836.9167,38.29166667
3,2006,12,7,222380.5,46.75
3,2006,12,8,254605.1667,28.29166667
3,2006,12,9,229221.25,28.125
3,2006,12,10,194206.6667,37.54166667
3,2006,12,11,200151.7917,41.25
3,2006,12,12,207934.0833,44.125
3,2006,12,13,195588.3333,50.08333333
3,2006,12,14,192507.2083,45.58333333
3,2006,12,15,187131.0417,48.66666667
3,2006,12,16,179570.5833,43
3,2006,12,17,175253,46.625
3,2006,12,18,179812.5,56.45833333
3,2006,12,19,197222.25,43.375
3,2006,12,20,217730.3333,35.625
3,2006,12,21,205416.7917,41.54166667
3,2006,12,22,189905.9167,49.29166667
3,2006,12,23,160084.7917,54.79166667
3,2006,12,24,163176.5417,40.29166667
3,2006,12,25,170383.5,43.16666667
3,2006,12,26,174660.375,52.54166667
3,2006,12,27,195169.2083,40.66666667
3,2006,12,28,199010.375,37.75
3,2006,12,29,191400.625,40.70833333
3,2006,12,30,179415.375,41.375
3,2006,12,31,169754.2917,41.875
3,2007,1,1,157733.5833,56.16666667
3,2007,1,2,193511.25,42.33333333
3,2007,1,3,209764.7917,39.29166667
3,2007,1,4,195294.7917,52.20833333
3,2007,1,5,176946.3333,59
3,2007,1,6,150470.6667,63.16666667
3,2007,1,7,166154.4167,49.79166667
3,2007,1,8,198658.625,51.70833333
3,2007,1,9,223552.9167,39.375
3,2007,1,10,235880.5833,33.375
3,2007,1,11,238014.8333,30.45833333
3,2007,1,12,206418.25,46
3,2007,1,13,165162.5417,57.20833333
3,2007,1,14,149499.2917,60.29166667
3,2007,1,15,165904.9583,61.66666667
3,2007,1,16,198457.5417,49.25
3,2007,1,17,238712.2083,27.54166667
3,2007,1,18,245835.4167,29.375
3,2007,1,19,222318.4167,38.04166667
3,2007,1,20,221481.375,32.375
3,2007,1,21,234804.25,26.41666667
3,2007,1,22,238263.0417,32.625
3,2007,1,23,226789.5417,33.66666667
3,2007,1,24,229712.2083,33.04166667
3,2007,1,25,243992.9583,33.20833333
3,2007,1,26,260751.25,24.54166667
3,2007,1,27,207240.3333,37.625
3,2007,1,28,198102.4583,37.91666667
3,2007,1,29,259352.5417,26.75
3,2007,1,30,254792.5833,28.08333333
3,2007,1,31,255810.4167,27.04166667
3,2007,2,1,243354.6667,31.375
3,2007,2,2,226612.3333,35.29166667
3,2007,2,3,226314.8333,31.58333333
3,2007,2,4,235973.9583,30.33333333
3,2007,2,5,291968,18.91666667
3,2007,2,6,295227.0417,17.75
3,2007,2,7,271199.875,20.875
3,2007,2,8,281263.875,22
3,2007,2,9,267248.375,22.45833333
3,2007,2,10,242950.4167,24.91666667
3,2007,2,11,243011.4583,24.20833333
3,2007,2,12,243012.625,32.29166667
3,2007,2,13,245783.9167,33.625
3,2007,2,14,248054.6667,34.125
3,2007,2,15,283910.125,22.875
3,2007,2,16,273259.2917,23.20833333
3,2007,2,17,244208.5417,27.41666667
3,2007,2,18,233975.7083,30.75
3,2007,2,19,256525.75,26
3,2007,2,20,223676.7917,45.33333333
3,2007,2,21,203485.5,43.91666667
3,2007,2,22,214076.375,41.04166667
3,2007,2,23,235686.75,33.875
3,2007,2,24,217222.125,32
3,2007,2,25,214257.875,34.45833333
3,2007,2,26,221804.2917,37.08333333
3,2007,2,27,213789.7083,40.83333333
3,2007,2,28,214681.0417,39.04166667
3,2007,3,1,218566.5833,42.875
3,2007,3,2,189689.375,55.33333333
3,2007,3,3,185430.0417,47.45833333
3,2007,3,4,210894.125,36.5
3,2007,3,5,227250.875,37.95833333
3,2007,3,6,252386.4583,26.75
3,2007,3,7,251108.2083,25.20833333
3,2007,3,8,243762.7083,25.45833333
3,2007,3,9,224000,31.875
3,2007,3,10,184855.8333,47.66666667
3,2007,3,11,166948.0417,49.91666667
3,2007,3,12,197241.5,41.83333333
3,2007,3,13,179284.1667,51.5
3,2007,3,14,175066.875,63.20833333
3,2007,3,15,174877.4167,60.66666667
3,2007,3,16,222260.9167,38.33333333
3,2007,3,17,216933.0417,32.66666667
3,2007,3,18,213194.375,35.08333333
3,2007,3,19,220998.5,39.58333333
3,2007,3,20,185876.7917,53.45833333
3,2007,3,21,204599.2917,41.16666667
3,2007,3,22,189342.0417,56.54166667
3,2007,3,23,168295.25,63.45833333
3,2007,3,24,154854.7083,52.54166667
3,2007,3,25,149858.0417,47.25
3,2007,3,26,172954.7083,48.54166667
3,2007,3,27,170042.4167,67.66666667
3,2007,3,28,166439.7917,60.41666667
3,2007,3,29,171010,48.29166667
3,2007,3,30,174589.8333,45.70833333
3,2007,3,31,152738.0417,47.54166667
3,2007,4,1,150426.5,53.375
3,2007,4,2,167179.2917,63.625
3,2007,4,3,167019.5417,52.54166667
3,2007,4,4,164947.4167,49.95833333
3,2007,4,5,199292.4167,41.625
3,2007,4,6,195966.4583,38.79166667
3,2007,4,7,192412.25,36.08333333
3,2007,4,8,190542.25,36.70833333
3,2007,4,9,203415.6667,37.29166667
3,2007,4,10,196020.0417,38.75
3,2007,4,11,202003.5417,42.25
3,2007,4,12,187087.9583,53.5
3,2007,4,13,185378.2917,48.04166667
3,2007,4,14,170909.3333,45.04166667
3,2007,4,15,174989.5,50.16666667
3,2007,4,16,210606.9583,43.58333333
3,2007,4,17,197763.25,47.58333333
3,2007,4,18,186342.75,45.20833333
3,2007,4,19,180924.125,46.95833333
3,2007,4,20,174309.125,51.375
3,2007,4,21,150621.3333,54.54166667
3,2007,4,22,147084.7083,61.83333333
3,2007,4,23,171826,69.16666667
3,2007,4,24,178354.5417,69.79166667
3,2007,4,25,167146.3333,62.41666667
3,2007,4,26,165048.75,52.45833333
3,2007,4,27,164661.375,59.58333333
3,2007,4,28,144504.25,61.41666667
3,2007,4,29,143651.25,62.29166667
3,2007,4,30,169802.625,68.16666667
3,2007,5,1,174760.2083,63.16666667
3,2007,5,2,178691.625,65.5
3,2007,5,3,163621.5,56.45833333
3,2007,5,4,150879.3333,55.16666667
3,2007,5,5,136090.25,54.54166667
3,2007,5,6,136405.4583,52.04166667
3,2007,5,7,168452.7083,49.54166667
3,2007,5,8,172454.4167,56.16666667
3,2007,5,9,178526,66.45833333
3,2007,5,10,187331.875,69.125
3,2007,5,11,188993.5417,71.20833333
3,2007,5,12,158001.4583,65.29166667
3,2007,5,13,141311.75,57.41666667
3,2007,5,14,164608.1667,56.25
3,2007,5,15,183532.4583,69.33333333
3,2007,5,16,179133.5833,71.54166667
3,2007,5,17,166260.375,61.45833333
3,2007,5,18,166760.1667,52.75
3,2007,5,19,148199.0833,56.875
3,2007,5,20,144959.2083,64.04166667
3,2007,5,21,166972.2917,62.83333333
3,2007,5,22,172535.7917,59.91666667
3,2007,5,23,177358.875,61.20833333
3,2007,5,24,182519.875,63
3,2007,5,25,191861.0833,68.16666667
3,2007,5,26,178624.3333,74.5
3,2007,5,27,164749.7083,75.66666667
3,2007,5,28,160664.1667,75.29166667
3,2007,5,29,190088,70.25
3,2007,5,30,203698.9167,68.04166667
3,2007,5,31,215275.6667,72.70833333
3,2007,6,1,211456.75,73.875
3,2007,6,2,186928.8333,75
3,2007,6,3,156671.8333,67.41666667
3,2007,6,4,190964.9167,72.20833333
3,2007,6,5,187919,74.45833333
3,2007,6,6,178013.8333,66.16666667
3,2007,6,7,191856.0833,68.83333333
3,2007,6,8,221015.4583,80
3,2007,6,9,193717.0417,76.16666667
3,2007,6,10,168708.4167,68.08333333
3,2007,6,11,198572.875,68.125
3,2007,6,12,195940.6667,69.83333333
3,2007,6,13,194448.6667,66.70833333
3,2007,6,14,168884.5417,60.08333333
3,2007,6,15,163309.0417,61.41666667
3,2007,6,16,158605.2917,67.125
3,2007,6,17,176399.6667,74.58333333
3,2007,6,18,217109.5417,78
3,2007,6,19,217919.25,77.58333333
3,2007,6,20,200127.3333,72.79166667
3,2007,6,21,190363.625,71.04166667
3,2007,6,22,179069.5417,71
3,2007,6,23,156142.7083,65.91666667
3,2007,6,24,157715.2083,70.08333333
3,2007,6,25,199407.75,74.45833333
3,2007,6,26,222168.25,79.83333333
3,2007,6,27,228993.2917,81.45833333
3,2007,6,28,218299.4583,80.95833333
3,2007,6,29,191251,74
3,2007,6,30,178498.0417,71.25
3,2007,7,1,159640.9167,68.125
3,2007,7,2,172522.2083,65.20833333
3,2007,7,3,169502,66.75
3,2007,7,4,167166.25,72.25
3,2007,7,5,180934.4167,76.66666667
3,2007,7,6,195017.0417,78.66666667
3,2007,7,7,181853.6667,78.41666667
3,2007,7,8,186550.125,80.91666667
3,2007,7,9,225079.2917,83.91666667
3,2007,7,10,223599.875,80.70833333
3,2007,7,11,214289.2917,79.625
3,2007,7,12,197788.9583,75.25
3,2007,7,13,188257.625,75.5
3,2007,7,14,181040.125,74.54166667
3,2007,7,15,192642.5,79.91666667
3,2007,7,16,214035.8333,80.95833333
3,2007,7,17,217628.9583,80.79166667
3,2007,7,18,221560.375,81.08333333
3,2007,7,19,212673.375,80
3,2007,7,20,189607.7083,76.04166667
3,2007,7,21,163059.8333,71.125
3,2007,7,22,163504,71.58333333
3,2007,7,23,181546.8333,73.29166667
3,2007,7,24,185823.2083,72.33333333
3,2007,7,25,187871.8333,74.04166667
3,2007,7,26,209983.4583,76
3,2007,7,27,202669.0417,78.29166667
3,2007,7,28,196837.25,79.25
3,2007,7,29,183701.1667,75.16666667
3,2007,7,30,208046.1667,75.125
3,2007,7,31,219466.7917,77.375
3,2007,8,1,224149.2917,77.58333333
3,2007,8,2,234384.9167,78.79166667
3,2007,8,3,230294,80
3,2007,8,4,215324.2083,82.20833333
3,2007,8,5,189033.7917,76.95833333
3,2007,8,6,230496.25,79.125
3,2007,8,7,248272.0833,83.16666667
3,2007,8,8,262115.875,87.54166667
3,2007,8,9,237897.3333,82.04166667
3,2007,8,10,230184.0833,78.91666667
3,2007,8,11,201503.4167,68.70833333
3,2007,8,12,198137.4167,72.58333333
3,2007,8,13,224270.8333,76.375
3,2007,8,14,209181.2917,72.83333333
3,2007,8,15,214069.625,75.25
3,2007,8,16,220843.5,80.5
3,2007,8,17,226053.5833,81.04166667
3,2007,8,18,177202.5833,72.25
3,2007,8,19,167085.6667,68.75
3,2007,8,20,178323.0833,70.08333333
3,2007,8,21,183341.1667,69.625
3,2007,8,22,178492,67.08333333
3,2007,8,23,189071.125,70.41666667
3,2007,8,24,224473.5,75.625
3,2007,8,25,212494.2917,82.375
3,2007,8,26,192028.7083,78.625
3,2007,8,27,205320.4167,75.41666667
3,2007,8,28,211383.375,71.5
3,2007,8,29,213584.6667,70.33333333
3,2007,8,30,213296.9167,71.20833333
3,2007,8,31,203943.4583,73.04166667
3,2007,9,1,165134.6667,70.29166667
3,2007,9,2,157626.0417,67.45833333
3,2007,9,3,173221.875,69.95833333
3,2007,9,4,203881.375,75.04166667
3,2007,9,5,210498.75,72
3,2007,9,6,222983.5417,73.375
3,2007,9,7,228276.8333,74.41666667
3,2007,9,8,210216.5417,73.375
3,2007,9,9,194222.7083,72.41666667
3,2007,9,10,214579.25,76.83333333
3,2007,9,11,195880,75.83333333
3,2007,9,12,184625.3333,70.95833333
3,2007,9,13,179674.1667,68.16666667
3,2007,9,14,174907.2083,70.375
3,2007,9,15,152455.9583,65.95833333
3,2007,9,16,141705.4167,58.29166667
3,2007,9,17,164624.2917,61.54166667
3,2007,9,18,167789.0417,63.04166667
3,2007,9,19,170208.4167,65.25
3,2007,9,20,175736.6667,65.75
3,2007,9,21,181798.2083,69.29166667
3,2007,9,22,182614.4583,75.20833333
3,2007,9,23,170752.75,71.66666667
3,2007,9,24,180578.0417,65.875
3,2007,9,25,221165.25,68.29166667
3,2007,9,26,251170.8333,74.875
3,2007,9,27,233218.2917,73.83333333
3,2007,9,28,211174.3333,70.54166667
3,2007,9,29,191511.4583,62.20833333
3,2007,9,30,188276.7917,60.75
3,2007,10,1,168167.7083,62.41666667
3,2007,10,2,175812.9167,64.875
3,2007,10,3,186635.3333,71.91666667
3,2007,10,4,197453.625,72.25
3,2007,10,5,191578.125,70.95833333
3,2007,10,6,171340.8333,71.58333333
3,2007,10,7,176429.5417,74.5
3,2007,10,8,206715.4167,73
3,2007,10,9,205429.125,76.66666667
3,2007,10,10,184548.5417,69.75
3,2007,10,11,166250.75,60.16666667
3,2007,10,12,163444.4167,57.125
3,2007,10,13,147892.375,53.04166667
3,2007,10,14,147618,53.66666667
3,2007,10,15,167304.375,55.66666667
3,2007,10,16,170410.9583,61.20833333
3,2007,10,17,172807.5,64.5
3,2007,10,18,173456.375,68.20833333
3,2007,10,19,174910.8333,74.45833333
3,2007,10,20,146810.5417,62.625
3,2007,10,21,145648.7917,59.75
3,2007,10,22,167462.3333,64.04166667
3,2007,10,23,176436.2083,73.04166667
3,2007,10,24,169148.625,67.875
3,2007,10,25,171634.4167,57.83333333
3,2007,10,26,172913.6667,63.375
3,2007,10,27,147171.6667,66.29166667
3,2007,10,28,148068,52.08333333
3,2007,10,29,183086.7083,43.54166667
3,2007,10,30,185786.375,45.16666667
3,2007,10,31,178274.9583,51.04166667
3,2007,11,1,172527.75,59.08333333
3,2007,11,2,181686.6667,50.625
3,2007,11,3,168261.7083,48.45833333
3,2007,11,4,166040,46.45833333
3,2007,11,5,186540.0833,47.08333333
3,2007,11,6,189355,48.125
3,2007,11,7,200569.9167,42.875
3,2007,11,8,213553.75,36.5
3,2007,11,9,203070.625,40.25
3,2007,11,10,187382.9167,41.83333333
3,2007,11,11,178837.7083,41.16666667
3,2007,11,12,180478.625,47.20833333
3,2007,11,13,175072.2917,52.375
3,2007,11,14,174066.5833,54.58333333
3,2007,11,15,186491.4583,51.54166667
3,2007,11,16,203424.375,42.33333333
3,2007,11,17,193059.5,39.20833333
3,2007,11,18,182333,46.45833333
3,2007,11,19,200723.375,47.04166667
3,2007,11,20,186128.7917,47.125
3,2007,11,21,167703.6667,57.33333333
3,2007,11,22,136112.6667,60.45833333
3,2007,11,23,171899.5,38.83333333
3,2007,11,24,195328.5417,32.70833333
3,2007,11,25,182630.875,40.66666667
3,2007,11,26,186463.875,54.5
3,2007,11,27,187383.125,53
3,2007,11,28,203008.4167,39.375
3,2007,11,29,201023.1667,41.95833333
3,2007,11,30,202306.125,38
3,2007,12,1,197348.5417,36.20833333
3,2007,12,2,200031.0417,40.875
3,2007,12,3,216778.9167,46.625
3,2007,12,4,237490.5833,34.79166667
3,2007,12,5,247914.2917,28.83333333
3,2007,12,6,246687.2917,25.66666667
3,2007,12,7,239283,29.29166667
3,2007,12,8,198177.25,38.83333333
3,2007,12,9,190044.2917,40.91666667
3,2007,12,10,202045.5833,48.16666667
3,2007,12,11,196564.4167,46.83333333
3,2007,12,12,188739.875,55.375
3,2007,12,13,215879.2917,41.20833333
3,2007,12,14,209039.6667,39.54166667
3,2007,12,15,218863.7917,36.875
3,2007,12,16,207991.2917,45.66666667
3,2007,12,17,235354.9583,34.54166667
3,2007,12,18,239255,31
3,2007,12,19,228488,37.75
3,2007,12,20,224671.2917,34.375
3,2007,12,21,216577,39.875
3,2007,12,22,194538.625,45.04166667
3,2007,12,23,178512.75,54.375
3,2007,12,24,177633.5833,43.33333333
3,2007,12,25,165706.1667,39.70833333
3,2007,12,26,203475.875,37.04166667
3,2007,12,27,194932.5417,39.91666667
3,2007,12,28,204573.3333,40.45833333
3,2007,12,29,177656.0833,52.04166667
3,2007,12,30,196346.1667,40.83333333
3,2007,12,31,185053.875,40.91666667
3,2008,1,1,183424,42.16666667
3,2008,1,2,253918.7083,31.375
3,2008,1,3,269076.875,23.16666667
3,2008,1,4,254982.8333,25.625
3,2008,1,5,207218.5833,34.125
3,2008,1,6,176113.9167,45.125
3,2008,1,7,177092,56.41666667
3,2008,1,8,176762.875,58.54166667
3,2008,1,9,175828.375,58.33333333
3,2008,1,10,209643.5,41.66666667
3,2008,1,11,193771.5833,55.875
3,2008,1,12,185070.0833,44.66666667
3,2008,1,13,202529.3333,39.875
3,2008,1,14,226955.0833,38.83333333
3,2008,1,15,245060.0833,31.91666667
3,2008,1,16,236829.6667,32.25
3,2008,1,17,239563.0833,34.29166667
3,2008,1,18,220252.9167,38.83333333
3,2008,1,19,212816.5,34.70833333
3,2008,1,20,252180.6667,25.08333333
3,2008,1,21,272366.3333,20.79166667
3,2008,1,22,252670.7917,31.33333333
3,2008,1,23,226756.8333,35.25
3,2008,1,24,251345.9167,29.58333333
3,2008,1,25,259730.0833,25.66666667
3,2008,1,26,231520.0833,29.375
3,2008,1,27,215253.4167,33.875
3,2008,1,28,223474.9167,32.83333333
3,2008,1,29,224855.125,39.5
3,2008,1,30,216574.4583,44.875
3,2008,1,31,236646.375,32.29166667
3,2008,2,1,238075.5417,46.58333333
3,2008,2,2,208668.875,40
3,2008,2,3,197498.25,41.125
3,2008,2,4,200478.7083,46.45833333
3,2008,2,5,196439.9583,54.79166667
3,2008,2,6,179297.1667,65.04166667
3,2008,2,7,197418.6667,50.125
3,2008,2,8,209537.2083,36.625
3,2008,2,9,189842.9583,41.66666667
3,2008,2,10,208185.5833,42.08333333
3,2008,2,11,266876.7083,21.33333333
3,2008,2,12,263243.375,30.41666667
3,2008,2,13,243847.2083,46.41666667
3,2008,2,14,236876.6667,31.95833333
3,2008,2,15,213344.6667,42.45833333
3,2008,2,16,198611.7917,35.41666667
3,2008,2,17,199753.3333,42.16666667
3,2008,2,18,189283.875,57.45833333
3,2008,2,19,225693.6667,40.29166667
3,2008,2,20,253196.0833,29.58333333
3,2008,2,21,256414.0833,26.04166667
3,2008,2,22,241830.0417,31.875
3,2008,2,23,216143.9167,35.54166667
3,2008,2,24,206945,33.83333333
3,2008,2,25,212583,38.5
3,2008,2,26,221508.25,45.91666667
3,2008,2,27,236306.625,38.45833333
3,2008,2,28,262279.1667,26.875
3,2008,2,29,243041.875,31.625
3,2008,3,1,201583.4583,44.125
3,2008,3,2,197392.5417,36.25
3,2008,3,3,190689.0417,47.95833333
3,2008,3,4,176699.4583,61.91666667
3,2008,3,5,185872.4583,53.66666667
3,2008,3,6,201034.125,41.41666667
3,2008,3,7,206574.8333,47.91666667
3,2008,3,8,193854.0833,56.41666667
3,2008,3,9,210071.3333,35.375
3,2008,3,10,213605.8333,37.875
3,2008,3,11,196742.2917,43.625
3,2008,3,12,193502.5,46.125
3,2008,3,13,195551.6667,42.29166667
3,2008,3,14,174095.7083,55.70833333
3,2008,3,15,157121.125,52
3,2008,3,16,170289.8333,44.5
3,2008,3,17,199591.2917,39.54166667
3,2008,3,18,196998,44.29166667
3,2008,3,19,184978.75,60.125
3,2008,3,20,188543.6667,50.625
3,2008,3,21,179616.25,43.20833333
3,2008,3,22,175333.3333,41.54166667
3,2008,3,23,174335.4583,37.75
3,2008,3,24,193471.2917,38.70833333
3,2008,3,25,201559.75,40.625
3,2008,3,26,177586.3333,55.375
3,2008,3,27,177141.75,52.04166667
3,2008,3,28,170934.0417,61.5
3,2008,3,29,176034.4167,41.08333333
3,2008,3,30,186255.875,40.16666667
3,2008,3,31,195711.0833,52.875
3,2008,4,1,174465.7083,64.91666667
3,2008,4,2,176449.6667,48.625
3,2008,4,3,202837.9167,41.58333333
3,2008,4,4,187605.5833,55.83333333
3,2008,4,5,150626.875,59.125
3,2008,4,6,165782.7083,45.58333333
3,2008,4,7,191220.375,43.375
3,2008,4,8,188432.8333,44.79166667
3,2008,4,9,175092.375,47.83333333
3,2008,4,10,169708.2083,57.08333333
3,2008,4,11,163884.9583,63.79166667
3,2008,4,12,143774.125,67.25
3,2008,4,13,151013.6667,52.79166667
3,2008,4,14,177465.6667,45.75
3,2008,4,15,180303.75,46.41666667
3,2008,4,16,175893.0417,47.625
3,2008,4,17,168018.3333,53.25
3,2008,4,18,161360.9167,62.08333333
3,2008,4,19,139921.5833,65.20833333
3,2008,4,20,141219.4583,64.625
3,2008,4,21,165838.3333,57.45833333
3,2008,4,22,166568.8333,59.91666667
3,2008,4,23,164656.4583,61.375
3,2008,4,24,166814.1667,62.58333333
3,2008,4,25,164936.8333,61.95833333
3,2008,4,26,154943.5833,64.83333333
3,2008,4,27,144794.4583,53.54166667
3,2008,4,28,166651.9167,57.54166667
3,2008,4,29,174432.125,53.41666667
3,2008,4,30,175711.5833,51.16666667
3,2008,5,1,170543.25,55.625
3,2008,5,2,159144.4167,68.375
3,2008,5,3,145743.75,69.08333333
3,2008,5,4,140760.4167,66
3,2008,5,5,162203,56.5
3,2008,5,6,164575.7917,60.70833333
3,2008,5,7,169614.6667,68.08333333
3,2008,5,8,169277.2917,67.875
3,2008,5,9,159417.8333,60.83333333
3,2008,5,10,143893.5833,53.25
3,2008,5,11,150100,53.33333333
3,2008,5,12,182044.0833,49.25
3,2008,5,13,175083.2083,55.25
3,2008,5,14,166999.2083,60.25
3,2008,5,15,170237.3333,67.16666667
3,2008,5,16,162035.375,63.29166667
3,2008,5,17,146951.8333,61.95833333
3,2008,5,18,143023.7917,63.54166667
3,2008,5,19,162370.125,57.125
3,2008,5,20,171194.5417,53.75
3,2008,5,21,169224.9167,57.08333333
3,2008,5,22,166871.125,57.25
3,2008,5,23,159764.25,57.83333333
3,2008,5,24,141962.875,61.375
3,2008,5,25,139995.4583,61.75
3,2008,5,26,148489.2083,68.25
3,2008,5,27,179528,73.20833333
3,2008,5,28,168456.5,59.83333333
3,2008,5,29,172064.0417,60.41666667
3,2008,5,30,179581.375,67.125
3,2008,5,31,167251.875,71.58333333
3,2008,6,1,161543.8333,72.83333333
3,2008,6,2,174941.5417,67.41666667
3,2008,6,3,181907.875,68.125
3,2008,6,4,179558.7083,70.58333333
3,2008,6,5,201320.375,71.04166667
3,2008,6,6,222099.3333,70.5
3,2008,6,7,221608.1667,80.91666667
3,2008,6,8,217809.4583,83.75
3,2008,6,9,244555,83.79166667
3,2008,6,10,237758.4167,84.375
3,2008,6,11,214702.0417,76.91666667
3,2008,6,12,216380.0833,75.45833333
3,2008,6,13,216572.0417,73.75
3,2008,6,14,189515.9167,77.29166667
3,2008,6,15,178152.8333,75
3,2008,6,16,182005.75,72.125
3,2008,6,17,178342.6667,70.66666667
3,2008,6,18,173898,66.66666667
3,2008,6,19,171237.25,66.20833333
3,2008,6,20,174371.75,70.5
3,2008,6,21,173776.3333,74.70833333
3,2008,6,22,171291.125,73.875
3,2008,6,23,190186.5,73.875
3,2008,6,24,186960.4167,70.91666667
3,2008,6,25,198659,73.41666667
3,2008,6,26,214938.7083,79.16666667
3,2008,6,27,217415.1667,79.375
3,2008,6,28,200619.3333,80.75
3,2008,6,29,191382.9583,81.375
3,2008,6,30,151477.3333,75.5
4,2004,1,1,555.875,44
4,2004,1,2,536.5,50.45833333
4,2004,1,3,459.7916667,59.04166667
4,2004,1,4,418,65.79166667
4,2004,1,5,424.4166667,65.83333333
4,2004,1,6,568,43.75
4,2004,1,7,697.7916667,28.41666667
4,2004,1,8,660.2083333,30.20833333
4,2004,1,9,642.7083333,31.91666667
4,2004,1,10,697.4166667,21.70833333
4,2004,1,11,709.5,21.33333333
4,2004,1,12,561,41.04166667
4,2004,1,13,566.5,42.16666667
4,2004,1,14,573.5,34.83333333
4,2004,1,15,614.875,36.625
4,2004,1,16,703.2916667,27.75
4,2004,1,17,707.0833333,32.91666667
4,2004,1,18,611.7083333,41.25
4,2004,1,19,664.7083333,32.75
4,2004,1,20,702.5833333,27.45833333
4,2004,1,21,724.5833333,26.29166667
4,2004,1,22,655.25,40.58333333
4,2004,1,23,715.3333333,30.83333333
4,2004,1,24,701.4583333,35.04166667
4,2004,1,25,749.9583333,22.58333333
4,2004,1,26,691.375,28.33333333
4,2004,1,27,618.5416667,31.33333333
4,2004,1,28,684.4166667,30.875
4,2004,1,29,626.7083333,39.04166667
4,2004,1,30,638.0416667,37.79166667
4,2004,1,31,742.5416667,26.16666667
4,2004,2,1,677.9583333,26.79166667
4,2004,2,2,621.2083333,30.83333333
4,2004,2,3,578.7916667,43.58333333
4,2004,2,4,562.875,38.41666667
4,2004,2,5,625.5416667,34.79166667
4,2004,2,6,269.625,52.04166667
4,2004,2,7,471.1666667,49.29166667
4,2004,2,8,558.25,34.875
4,2004,2,9,630.0416667,38.70833333
4,2004,2,10,561.0416667,46.625
4,2004,2,11,563.625,43.58333333
4,2004,2,12,559.7083333,37.83333333
4,2004,2,13,549.2083333,41.08333333
4,2004,2,14,612.8333333,45.95833333
4,2004,2,15,616.5,39.83333333
4,2004,2,16,624.9583333,29.95833333
4,2004,2,17,600.4166667,32.66666667
4,2004,2,18,593.2916667,37.16666667
4,2004,2,19,529.2916667,44.20833333
4,2004,2,20,521.125,52.25
4,2004,2,21,557.5833333,56.5
4,2004,2,22,571.1666667,42.04166667
4,2004,2,23,548.7916667,39.45833333
4,2004,2,24,545.2916667,46.625
4,2004,2,25,548,38.66666667
4,2004,2,26,611.6666667,35.70833333
4,2004,2,27,566.9583333,40.29166667
4,2004,2,28,578.5833333,39.91666667
4,2004,2,29,548,48.45833333
4,2004,3,1,476.125,55.375
4,2004,3,2,434.0833333,63.375
4,2004,3,3,437.9166667,59.70833333
4,2004,3,4,433.125,64.33333333
4,2004,3,5,417.25,68.66666667
4,2004,3,6,444.5416667,67.04166667
4,2004,3,7,474.75,52.75
4,2004,3,8,534.7083333,45.25
4,2004,3,9,536.9166667,40.25
4,2004,3,10,525.5833333,38.08333333
4,2004,3,11,521.0833333,45.95833333
4,2004,3,12,545.2083333,51.375
4,2004,3,13,592.6666667,41.08333333
4,2004,3,14,536.7916667,45.58333333
4,2004,3,15,442.1666667,57.125
4,2004,3,16,484.5,48.625
4,2004,3,17,513.4166667,41.79166667
4,2004,3,18,502.8333333,46.875
4,2004,3,19,521,49.54166667
4,2004,3,20,524.9583333,47.75
4,2004,3,21,516.625,57.33333333
4,2004,3,22,556.625,37.29166667
4,2004,3,23,524.5833333,37
4,2004,3,24,489.4166667,48.70833333
