zone_id,year,month,day,h1
3,2007,3,22,189342.04166666666
3,2007,3,23,168295.25
3,2007,3,24,154854.70833333334
3,2007,3,25,149858.04166666666
3,2007,3,26,172954.70833333334
3,2007,3,27,170042.41666666666
3,2007,3,28,166439.79166666666
3,2007,3,29,171010.0
3,2007,3,30,174589.83333333334
3,2007,3,31,152738.04166666666
3,2007,4,1,150426.5
3,2007,4,2,167179.29166666666
3,2007,4,3,167019.54166666666
3,2007,4,4,164947.41666666666
3,2007,4,5,199292.41666666666
3,2007,4,6,195966.45833333334
3,2007,4,7,192412.25
3,2007,4,8,190542.25
3,2007,4,9,203415.66666666666
3,2007,4,10,196020.04166666666
3,2007,4,11,202003.54166666666
3,2007,4,12,187087.95833333334
3,2007,4,13,185378.29166666666
3,2007,4,14,170909.33333333334
3,2007,4,15,174989.5
3,2007,4,16,210606.95833333334
3,2007,4,17,197763.25
3,2007,4,18,186342.75
3,2007,4,19,180924.125
3,2007,4,20,174309.125
3,2007,4,21,150621.33333333334
3,2007,4,22,147084.70833333334
3,2007,4,23,171826.0
3,2007,4,24,178354.54166666666
3,2007,4,25,167146.33333333334
3,2007,4,26,165048.75
3,2007,4,27,164661.375
3,2007,4,28,144504.25
3,2007,4,29,143651.25
3,2007,4,30,169802.625
3,2007,5,1,174760.20833333334
3,2007,5,2,178691.625
3,2007,5,3,163621.5
3,2007,5,4,150879.33333333334
3,2007,5,5,136090.25
3,2007,5,6,136405.45833333334
3,2007,5,7,168452.70833333334
3,2007,5,8,172454.41666666666
3,2007,5,9,178526.0
3,2007,5,10,187331.875
3,2007,5,11,188993.54166666666
3,2007,5,12,158001.45833333334
3,2007,5,13,141311.75
3,2007,5,14,164608.16666666666
3,2007,5,15,183532.45833333334
3,2007,5,16,179133.58333333334
3,2007,5,17,166260.375
3,2007,5,18,166760.16666666666
3,2007,5,19,148199.08333333334
3,2007,5,20,144959.20833333334
3,2007,5,21,166972.29166666666
3,2007,5,22,172535.79166666666
3,2007,5,23,177358.875
3,2007,5,24,182519.875
3,2007,5,25,191861.08333333334
3,2007,5,26,178624.33333333334
3,2007,5,27,164749.70833333334
3,2007,5,28,160664.16666666666
3,2007,5,29,190088.0
3,2007,5,30,203698.91666666666
3,2007,5,31,215275.66666666666
3,2007,6,1,211456.75
3,2007,6,2,186928.83333333334
3,2007,6,3,156671.83333333334
3,2007,6,4,190964.91666666666
3,2007,6,5,187919.0
3,2007,6,6,178013.83333333334
3,2007,6,7,191856.08333333334
3,2007,6,8,221015.45833333334
3,2007,6,9,193717.04166666666
3,2007,6,10,168708.41666666666
3,2007,6,11,198572.875
3,2007,6,12,195940.66666666666
3,2007,6,13,194448.66666666666
3,2007,6,14,168884.54166666666
3,2007,6,15,163309.04166666666
3,2007,6,16,158605.29166666666
3,2007,6,17,176399.66666666666
3,2007,6,18,217109.54166666666
3,2007,6,19,217919.25
3,2007,6,20,200127.33333333334
3,2007,6,21,190363.625
3,2007,6,22,179069.54166666666
3,2007,6,23,156142.70833333334
3,2007,6,24,157715.20833333334
3,2007,6,25,199407.75
3,2007,6,26,222168.25
3,2007,6,27,228993.29166666666
3,2007,6,28,218299.45833333334
3,2007,6,29,191251.0
3,2007,6,30,178498.04166666666
3,2007,7,1,159640.91666666666
3,2007,7,2,172522.20833333334
3,2007,7,3,169502.0
3,2007,7,4,167166.25
3,2007,7,5,180934.41666666666
3,2007,7,6,195017.04166666666
3,2007,7,7,181853.66666666666
3,2007,7,8,186550.125
3,2007,7,9,225079.29166666666
3,2007,7,10,223599.875
3,2007,7,11,214289.29166666666
3,2007,7,12,197788.95833333334
3,2007,7,13,188257.625
3,2007,7,14,181040.125
3,2007,7,15,192642.5
3,2007,7,16,214035.83333333334
3,2007,7,17,217628.95833333334
3,2007,7,18,221560.375
3,2007,7,19,212673.375
3,2007,7,20,189607.70833333334
3,2007,7,21,163059.83333333334
3,2007,7,22,163504.0
3,2007,7,23,181546.83333333334
3,2007,7,24,185823.20833333334
3,2007,7,25,187871.83333333334
3,2007,7,26,209983.45833333334
3,2007,7,27,202669.04166666666
3,2007,7,28,196837.25
3,2007,7,29,183701.16666666666
3,2007,7,30,208046.16666666666
3,2007,7,31,219466.79166666666
3,2007,8,1,224149.29166666666
3,2007,8,2,234384.91666666666
3,2007,8,3,230294.0
3,2007,8,4,215324.20833333334
3,2007,8,5,189033.79166666666
3,2007,8,6,230496.25
3,2007,8,7,248272.08333333334
3,2007,8,8,262115.875
3,2007,8,9,237897.33333333334
3,2007,8,10,230184.08333333334
3,2007,8,11,201503.41666666666
3,2007,8,12,198137.41666666666
3,2007,8,13,224270.83333333334
3,2007,8,14,209181.29166666666
3,2007,8,15,214069.625
3,2007,8,16,220843.5
3,2007,8,17,226053.58333333334
3,2007,8,18,177202.58333333334
3,2007,8,19,167085.66666666666
3,2007,8,20,178323.08333333334
3,2007,8,21,183341.16666666666
3,2007,8,22,178492.0
3,2007,8,23,189071.125
3,2007,8,24,224473.5
3,2007,8,25,212494.29166666666
3,2007,8,26,192028.70833333334
3,2007,8,27,205320.41666666666
3,2007,8,28,211383.375
3,2007,8,29,213584.66666666666
3,2007,8,30,213296.91666666666
3,2007,8,31,203943.45833333334
3,2007,9,1,165134.66666666666
3,2007,9,2,157626.04166666666
3,2007,9,3,173221.875
3,2007,9,4,203881.375
3,2007,9,5,210498.75
3,2007,9,6,222983.54166666666
3,2007,9,7,228276.83333333334
3,2007,9,8,210216.54166666666
3,2007,9,9,194222.70833333334
3,2007,9,10,214579.25
3,2007,9,11,195880.0
3,2007,9,12,184625.33333333334
3,2007,9,13,179674.16666666666
3,2007,9,14,174907.20833333334
3,2007,9,15,152455.95833333334
3,2007,9,16,141705.41666666666
3,2007,9,17,164624.29166666666
3,2007,9,18,167789.04166666666
3,2007,9,19,170208.41666666666
3,2007,9,20,175736.66666666666
3,2007,9,21,181798.20833333334
3,2007,9,22,182614.45833333334
3,2007,9,23,170752.75
3,2007,9,24,180578.04166666666
3,2007,9,25,221165.25
3,2007,9,26,251170.83333333334
3,2007,9,27,233218.29166666666
3,2007,9,28,211174.33333333334
3,2007,9,29,191511.45833333334
3,2007,9,30,188276.79166666666
3,2007,10,1,168167.70833333334
3,2007,10,2,175812.91666666666
3,2007,10,3,186635.33333333334
3,2007,10,4,197453.625
3,2007,10,5,191578.125
3,2007,10,6,171340.83333333334
3,2007,10,7,176429.54166666666
3,2007,10,8,206715.41666666666
3,2007,10,9,205429.125
3,2007,10,10,184548.54166666666
3,2007,10,11,166250.75
3,2007,10,12,163444.41666666666
3,2007,10,13,147892.375
3,2007,10,14,147618.0
3,2007,10,15,167304.375
3,2007,10,16,170410.95833333334
3,2007,10,17,172807.5
3,2007,10,18,173456.375
3,2007,10,19,174910.83333333334
3,2007,10,20,146810.54166666666
3,2007,10,21,145648.79166666666
3,2007,10,22,167462.33333333334
3,2007,10,23,176436.20833333334
3,2007,10,24,169148.625
3,2007,10,25,171634.41666666666
3,2007,10,26,172913.66666666666
3,2007,10,27,147171.66666666666
3,2007,10,28,148068.0
3,2007,10,29,183086.70833333334
3,2007,10,30,185786.375
3,2007,10,31,178274.95833333334
3,2007,11,1,172527.75
3,2007,11,2,181686.66666666666
3,2007,11,3,168261.70833333334
3,2007,11,4,166040.0
3,2007,11,5,186540.08333333334
3,2007,11,6,189355.0
3,2007,11,7,200569.91666666666
3,2007,11,8,213553.75
3,2007,11,9,203070.625
3,2007,11,10,187382.91666666666
3,2007,11,11,178837.70833333334
3,2007,11,12,180478.625
3,2007,11,13,175072.29166666666
3,2007,11,14,174066.58333333334
3,2007,11,15,186491.45833333334
3,2007,11,16,203424.375
3,2007,11,17,193059.5
3,2007,11,18,182333.0
3,2007,11,19,200723.375
3,2007,11,20,186128.79166666666
3,2007,11,21,167703.66666666666
3,2007,11,22,136112.66666666666
3,2007,11,23,171899.5
3,2007,11,24,195328.54166666666
3,2007,11,25,182630.875
3,2007,11,26,186463.875
3,2007,11,27,187383.125
3,2007,11,28,203008.41666666666
3,2007,11,29,201023.16666666666
3,2007,11,30,202306.125
3,2007,12,1,197348.54166666666
3,2007,12,2,200031.04166666666
3,2007,12,3,216778.91666666666
3,2007,12,4,237490.58333333334
3,2007,12,5,247914.29166666666
3,2007,12,6,246687.29166666666
3,2007,12,7,239283.0
3,2007,12,8,198177.25
3,2007,12,9,190044.29166666666
3,2007,12,10,202045.58333333334
3,2007,12,11,196564.41666666666
3,2007,12,12,188739.875
3,2007,12,13,215879.29166666666
3,2007,12,14,209039.66666666666
3,2007,12,15,218863.79166666666
3,2007,12,16,207991.29166666666
3,2007,12,17,235354.95833333334
3,2007,12,18,239255.0
3,2007,12,19,228488.0
3,2007,12,20,224671.29166666666
3,2007,12,21,216577.0
3,2007,12,22,194538.625
3,2007,12,23,178512.75
3,2007,12,24,177633.58333333334
3,2007,12,25,165706.16666666666
3,2007,12,26,203475.875
3,2007,12,27,194932.54166666666
3,2007,12,28,204573.33333333334
3,2007,12,29,177656.08333333334
3,2007,12,30,196346.16666666666
3,2007,12,31,185053.875
3,2008,1,1,183424.0
3,2008,1,2,253918.70833333334
3,2008,1,3,269076.875
3,2008,1,4,254982.83333333334
3,2008,1,5,207218.58333333334
3,2008,1,6,176113.91666666666
3,2008,1,7,177092.0
3,2008,1,8,176762.875
3,2008,1,9,175828.375
3,2008,1,10,209643.5
3,2008,1,11,193771.58333333334
3,2008,1,12,185070.08333333334
3,2008,1,13,202529.33333333334
3,2008,1,14,226955.08333333334
3,2008,1,15,245060.08333333334
3,2008,1,16,236829.66666666666
3,2008,1,17,239563.08333333334
3,2008,1,18,220252.91666666666
3,2008,1,19,212816.5
3,2008,1,20,252180.66666666666
3,2008,1,21,272366.3333333333
3,2008,1,22,252670.79166666666
3,2008,1,23,226756.83333333334
3,2008,1,24,251345.91666666666
3,2008,1,25,259730.08333333334
3,2008,1,26,231520.08333333334
3,2008,1,27,215253.41666666666
3,2008,1,28,223474.91666666666
3,2008,1,29,224855.125
3,2008,1,30,216574.45833333334
3,2008,1,31,236646.375
3,2008,2,1,238075.54166666666
3,2008,2,2,208668.875
3,2008,2,3,197498.25
3,2008,2,4,200478.70833333334
3,2008,2,5,196439.95833333334
3,2008,2,6,179297.16666666666
3,2008,2,7,197418.66666666666
3,2008,2,8,209537.20833333334
3,2008,2,9,189842.95833333334
3,2008,2,10,208185.58333333334
3,2008,2,11,266876.7083333333
3,2008,2,12,263243.375
3,2008,2,13,243847.20833333334
3,2008,2,14,236876.66666666666
3,2008,2,15,213344.66666666666
3,2008,2,16,198611.79166666666
3,2008,2,17,199753.33333333334
3,2008,2,18,189283.875
3,2008,2,19,225693.66666666666
3,2008,2,20,253196.08333333334
3,2008,2,21,256414.08333333334
3,2008,2,22,241830.04166666666
3,2008,2,23,216143.91666666666
3,2008,2,24,206945.0
3,2008,2,25,212583.0
3,2008,2,26,221508.25
3,2008,2,27,236306.625
3,2008,2,28,262279.1666666667
3,2008,2,29,243041.875
3,2008,3,1,201583.45833333334
3,2008,3,2,197392.54166666666
3,2008,3,3,190689.04166666666
3,2008,3,4,176699.45833333334
3,2008,3,5,185872.45833333334
3,2008,3,6,201034.125
3,2008,3,7,206574.83333333334
3,2008,3,8,193854.08333333334
3,2008,3,9,210071.33333333334
3,2008,3,10,213605.83333333334
3,2008,3,11,196742.29166666666
3,2008,3,12,193502.5
3,2008,3,13,195551.66666666666
3,2008,3,14,174095.70833333334
3,2008,3,15,157121.125
3,2008,3,16,170289.83333333334
3,2008,3,17,199591.29166666666
3,2008,3,18,196998.0
3,2008,3,19,184978.75
3,2008,3,20,188543.66666666666
3,2008,3,21,179616.25
3,2008,3,22,175333.33333333334
3,2008,3,23,174335.45833333334
3,2008,3,24,193471.29166666666
3,2008,3,25,201559.75
3,2008,3,26,177586.33333333334
3,2008,3,27,177141.75
3,2008,3,28,170934.04166666666
3,2008,3,29,176034.41666666666
3,2008,3,30,186255.875
3,2008,3,31,195711.08333333334
3,2008,4,1,174465.70833333334
3,2008,4,2,176449.66666666666
3,2008,4,3,202837.91666666666
3,2008,4,4,187605.58333333334
3,2008,4,5,150626.875
3,2008,4,6,165782.70833333334
3,2008,4,7,191220.375
3,2008,4,8,188432.83333333334
3,2008,4,9,175092.375
3,2008,4,10,169708.20833333334
3,2008,4,11,163884.95833333334
3,2008,4,12,143774.125
3,2008,4,13,151013.66666666666
3,2008,4,14,177465.66666666666
3,2008,4,15,180303.75
3,2008,4,16,175893.04166666666
3,2008,4,17,168018.33333333334
3,2008,4,18,161360.91666666666
3,2008,4,19,139921.58333333334
3,2008,4,20,141219.45833333334
3,2008,4,21,165838.33333333334
3,2008,4,22,166568.83333333334
3,2008,4,23,164656.45833333334
3,2008,4,24,166814.16666666666
3,2008,4,25,164936.83333333334
3,2008,4,26,154943.58333333334
3,2008,4,27,144794.45833333334
3,2008,4,28,166651.91666666666
3,2008,4,29,174432.125
3,2008,4,30,175711.58333333334
3,2008,5,1,170543.25
3,2008,5,2,159144.41666666666
3,2008,5,3,145743.75
3,2008,5,4,140760.41666666666
3,2008,5,5,162203.0
3,2008,5,6,164575.79166666666
3,2008,5,7,169614.66666666666
3,2008,5,8,169277.29166666666
3,2008,5,9,159417.83333333334
3,2008,5,10,143893.58333333334
3,2008,5,11,150100.0
3,2008,5,12,182044.08333333334
3,2008,5,13,175083.20833333334
3,2008,5,14,166999.20833333334
3,2008,5,15,170237.33333333334
3,2008,5,16,162035.375
3,2008,5,17,146951.83333333334
3,2008,5,18,143023.79166666666
3,2008,5,19,162370.125
3,2008,5,20,171194.54166666666
3,2008,5,21,169224.91666666666
3,2008,5,22,166871.125
3,2008,5,23,159764.25
3,2008,5,24,141962.875
3,2008,5,25,139995.45833333334
3,2008,5,26,148489.20833333334
3,2008,5,27,179528.0
3,2008,5,28,168456.5
3,2008,5,29,172064.04166666666
3,2008,5,30,179581.375
3,2008,5,31,167251.875
3,2008,6,1,161543.83333333334
3,2008,6,2,174941.54166666666
3,2008,6,3,181907.875
3,2008,6,4,179558.70833333334
3,2008,6,5,201320.375
3,2008,6,6,222099.33333333334
3,2008,6,7,221608.16666666666
3,2008,6,8,217809.45833333334
3,2008,6,9,244555.0
3,2008,6,10,237758.41666666666
3,2008,6,11,214702.04166666666
3,2008,6,12,216380.08333333334
3,2008,6,13,216572.04166666666
3,2008,6,14,189515.91666666666
3,2008,6,15,178152.83333333334
3,2008,6,16,182005.75
3,2008,6,17,178342.66666666666
3,2008,6,18,173898.0
3,2008,6,19,171237.25
3,2008,6,20,174371.75
3,2008,6,21,173776.33333333334
3,2008,6,22,171291.125
3,2008,6,23,190186.5
3,2008,6,24,186960.41666666666
3,2008,6,25,198659.0
3,2008,6,26,214938.70833333334
3,2008,6,27,217415.16666666666
3,2008,6,28,200619.33333333334
3,2008,6,29,191382.95833333334
3,2008,6,30,151477.33333333334
3,2008,7,1,
3,2008,7,2,
3,2008,7,3,
3,2008,7,4,
3,2008,7,5,
3,2008,7,6,
3,2008,7,7,
4,2004,1,1,555.875
4,2004,1,2,536.5
4,2004,1,3,459.7916666666667
4,2004,1,4,418.0
4,2004,1,5,424.4166666666667
4,2004,1,6,568.0
4,2004,1,7,697.7916666666666
4,2004,1,8,660.2083333333334
4,2004,1,9,642.7083333333334
4,2004,1,10,697.4166666666666
4,2004,1,11,709.5
4,2004,1,12,561.0
4,2004,1,13,566.5
4,2004,1,14,573.5
4,2004,1,15,614.875
4,2004,1,16,703.2916666666666
4,2004,1,17,707.0833333333334
4,2004,1,18,611.7083333333334
4,2004,1,19,664.7083333333334
4,2004,1,20,702.5833333333334
4,2004,1,21,724.5833333333334
4,2004,1,22,655.25
4,2004,1,23,715.3333333333334
4,2004,1,24,701.4583333333334
4,2004,1,25,749.9583333333334
4,2004,1,26,691.375
4,2004,1,27,618.5416666666666
4,2004,1,28,684.4166666666666
4,2004,1,29,626.7083333333334
4,2004,1,30,638.0416666666666
4,2004,1,31,742.5416666666666
4,2004,2,1,677.9583333333334
4,2004,2,2,621.2083333333334
4,2004,2,3,578.7916666666666
4,2004,2,4,562.875
4,2004,2,5,625.5416666666666
4,2004,2,6,269.625
4,2004,2,7,471.1666666666667
4,2004,2,8,558.25
4,2004,2,9,630.0416666666666
4,2004,2,10,561.0416666666666
4,2004,2,11,563.625
4,2004,2,12,559.7083333333334
4,2004,2,13,549.2083333333334
4,2004,2,14,612.8333333333334
4,2004,2,15,616.5
4,2004,2,16,624.9583333333334
4,2004,2,17,600.4166666666666
4,2004,2,18,593.2916666666666
4,2004,2,19,529.2916666666666
4,2004,2,20,521.125
4,2004,2,21,557.5833333333334
4,2004,2,22,571.1666666666666
4,2004,2,23,548.7916666666666
4,2004,2,24,545.2916666666666
4,2004,2,25,548.0
4,2004,2,26,611.6666666666666
4,2004,2,27,566.9583333333334
4,2004,2,28,578.5833333333334
4,2004,2,29,548.0
4,2004,3,1,476.125
4,2004,3,2,434.0833333333333
4,2004,3,3,437.9166666666667
4,2004,3,4,433.125
4,2004,3,5,417.25
4,2004,3,6,444.5416666666667
4,2004,3,7,474.75
4,2004,3,8,534.7083333333334
4,2004,3,9,536.9166666666666
4,2004,3,10,525.5833333333334
4,2004,3,11,521.0833333333334
4,2004,3,12,545.2083333333334
4,2004,3,13,592.6666666666666
4,2004,3,14,536.7916666666666
4,2004,3,15,442.1666666666667
4,2004,3,16,484.5
4,2004,3,17,513.4166666666666
4,2004,3,18,502.8333333333333
4,2004,3,19,521.0
4,2004,3,20,524.9583333333334
4,2004,3,21,516.625
4,2004,3,22,556.625
4,2004,3,23,524.5833333333334
4,2004,3,24,489.4166666666667
4,2004,3,25,420.125
4,2004,3,26,406.4583333333333
4,2004,3,27,431.9583333333333
4,2004,3,28,415.0416666666667
4,2004,3,29,408.2083333333333
4,2004,3,30,452.25
4,2004,3,31,473.6666666666667
4,2004,4,1,483.125
4,2004,4,2,493.75
4,2004,4,3,493.4583333333333
4,2004,4,4,504.9166666666667
4,2004,4,5,512.9166666666666
4,2004,4,6,464.875
4,2004,4,7,414.125
4,2004,4,8,409.5416666666667
4,2004,4,9,415.5
4,2004,4,10,445.2916666666667
4,2004,4,11,446.5
4,2004,4,12,476.5
4,2004,4,13,449.9583333333333
4,2004,4,14,463.0
4,2004,4,15,433.5416666666667
4,2004,4,16,415.5833333333333
4,2004,4,17,418.2916666666667
4,2004,4,18,402.0416666666667
4,2004,4,19,384.0416666666667
4,2004,4,20,363.875
4,2004,4,21,358.5833333333333
4,2004,4,22,351.875
4,2004,4,23,366.0416666666667
4,2004,4,24,386.2083333333333
4,2004,4,25,378.2083333333333
4,2004,4,26,360.9583333333333
4,2004,4,27,382.4583333333333
4,2004,4,28,384.0
4,2004,4,29,370.875
4,2004,4,30,368.625
4,2004,5,1,388.5833333333333
4,2004,5,2,386.8333333333333
4,2004,5,3,389.375
4,2004,5,4,383.9583333333333
4,2004,5,5,369.375
4,2004,5,6,375.0833333333333
4,2004,5,7,375.0
4,2004,5,8,387.1666666666667
4,2004,5,9,402.3333333333333
4,2004,5,10,402.0416666666667
4,2004,5,11,391.2916666666667
4,2004,5,12,400.125
4,2004,5,13,386.0
4,2004,5,14,414.0
4,2004,5,15,432.625
4,2004,5,16,414.2083333333333
4,2004,5,17,402.1666666666667
4,2004,5,18,385.6666666666667
4,2004,5,19,393.7083333333333
4,2004,5,20,409.4166666666667
4,2004,5,21,431.5416666666667
4,2004,5,22,463.4583333333333
4,2004,5,23,465.625
4,2004,5,24,439.125
4,2004,5,25,431.9166666666667
4,2004,5,26,389.7083333333333
4,2004,5,27,397.5
4,2004,5,28,412.5
4,2004,5,29,438.5833333333333
4,2004,5,30,435.2083333333333
4,2004,5,31,450.25
4,2004,6,1,388.8333333333333
4,2004,6,2,393.4166666666667
4,2004,6,3,396.8333333333333
4,2004,6,4,384.2916666666667
4,2004,6,5,409.6666666666667
4,2004,6,6,404.9583333333333
4,2004,6,7,400.1666666666667
4,2004,6,8,437.5416666666667
4,2004,6,9,444.0416666666667
4,2004,6,10,442.25
4,2004,6,11,450.375
4,2004,6,12,426.7083333333333
4,2004,6,13,417.3333333333333
4,2004,6,14,432.625
4,2004,6,15,436.7083333333333
4,2004,6,16,452.9583333333333
4,2004,6,17,476.0833333333333
4,2004,6,18,475.2916666666667
4,2004,6,19,437.5833333333333
4,2004,6,20,402.1666666666667
4,2004,6,21,357.4166666666667
4,2004,6,22,421.9583333333333
4,2004,6,23,406.875
4,2004,6,24,423.9583333333333
4,2004,6,25,408.3333333333333
4,2004,6,26,395.7083333333333
4,2004,6,27,402.2916666666667
4,2004,6,28,379.7083333333333
4,2004,6,29,376.5833333333333
4,2004,6,30,400.0833333333333
4,2004,7,1,408.2083333333333
4,2004,7,2,428.6666666666667
4,2004,7,3,472.9166666666667
4,2004,7,4,477.9583333333333
4,2004,7,5,480.4583333333333
4,2004,7,6,443.3333333333333
4,2004,7,7,413.2916666666667
4,2004,7,8,406.625
4,2004,7,9,436.4166666666667
4,2004,7,10,438.4166666666667
4,2004,7,11,451.25
4,2004,7,12,449.0833333333333
4,2004,7,13,450.2083333333333
4,2004,7,14,434.0
4,2004,7,15,396.0833333333333
4,2004,7,16,410.0416666666667
4,2004,7,17,417.75
4,2004,7,18,406.3333333333333
4,2004,7,19,403.1666666666667
4,2004,7,20,398.875
4,2004,7,21,419.375
4,2004,7,22,422.6666666666667
4,2004,7,23,464.8333333333333
4,2004,7,24,450.6666666666667
4,2004,7,25,442.5833333333333
4,2004,7,26,447.875
4,2004,7,27,446.8333333333333
4,2004,7,28,445.25
4,2004,7,29,426.1666666666667
4,2004,7,30,458.25
4,2004,7,31,490.125
4,2004,8,1,507.9166666666667
4,2004,8,2,474.75
4,2004,8,3,468.8333333333333
4,2004,8,4,469.4166666666667
4,2004,8,5,424.1666666666667
4,2004,8,6,398.75
4,2004,8,7,420.9583333333333
4,2004,8,8,419.3333333333333
4,2004,8,9,416.5833333333333
4,2004,8,10,416.0
4,2004,8,11,421.625
4,2004,8,12,406.4583333333333
4,2004,8,13,405.8333333333333
4,2004,8,14,420.625
4,2004,8,15,420.6666666666667
4,2004,8,16,401.5
4,2004,8,17,376.0833333333333
4,2004,8,18,391.9583333333333
4,2004,8,19,411.8333333333333
4,2004,8,20,438.0
4,2004,8,21,439.0833333333333
4,2004,8,22,412.75
4,2004,8,23,403.2083333333333
4,2004,8,24,394.125
4,2004,8,25,385.25
4,2004,8,26,366.9583333333333
4,2004,8,27,398.625
4,2004,8,28,449.125
4,2004,8,29,433.5
4,2004,8,30,406.4583333333333
4,2004,8,31,390.9166666666667
4,2004,9,1,379.4583333333333
4,2004,9,2,375.7083333333333
4,2004,9,3,406.25
4,2004,9,4,450.9166666666667
4,2004,9,5,461.3333333333333
4,2004,9,6,446.0
4,2004,9,7,388.75
4,2004,9,8,395.375
4,2004,9,9,373.7083333333333
4,2004,9,10,380.5
4,2004,9,11,394.9583333333333
4,2004,9,12,379.7916666666667
4,2004,9,13,360.0416666666667
4,2004,9,14,347.2083333333333
4,2004,9,15,359.2916666666667
4,2004,9,16,376.0
4,2004,9,17,405.7916666666667
4,2004,9,18,415.7916666666667
4,2004,9,19,407.2083333333333
4,2004,9,20,389.375
4,2004,9,21,374.9166666666667
4,2004,9,22,381.4166666666667
4,2004,9,23,382.3333333333333
4,2004,9,24,399.625
4,2004,9,25,408.5416666666667
4,2004,9,26,395.125
4,2004,9,27,364.7083333333333
4,2004,9,28,375.5
4,2004,9,29,363.5833333333333
4,2004,9,30,365.4166666666667
4,2004,10,1,400.7083333333333
4,2004,10,2,415.8333333333333
4,2004,10,3,401.9583333333333
4,2004,10,4,389.75
4,2004,10,5,385.0
4,2004,10,6,416.5833333333333
4,2004,10,7,412.7083333333333
4,2004,10,8,441.8333333333333
4,2004,10,9,477.9166666666667
4,2004,10,10,436.375
4,2004,10,11,429.6666666666667
4,2004,10,12,421.25
4,2004,10,13,416.7916666666667
4,2004,10,14,397.2916666666667
4,2004,10,15,430.25
4,2004,10,16,506.5833333333333
4,2004,10,17,480.0416666666667
4,2004,10,18,442.3333333333333
4,2004,10,19,394.125
4,2004,10,20,409.8333333333333
4,2004,10,21,413.9583333333333
4,2004,10,22,451.0833333333333
4,2004,10,23,503.5
4,2004,10,24,465.375
4,2004,10,25,422.2916666666667
4,2004,10,26,403.75
4,2004,10,27,417.875
4,2004,10,28,414.0416666666667
4,2004,10,29,427.0833333333333
4,2004,10,30,442.5833333333333
4,2004,10,31,419.1666666666667
4,2004,11,1,399.7916666666667
4,2004,11,2,395.0
4,2004,11,3,383.7916666666667
4,2004,11,4,451.4166666666667
4,2004,11,5,488.125
4,2004,11,6,531.7083333333334
4,2004,11,7,490.2083333333333
4,2004,11,8,468.6666666666667
4,2004,11,9,525.75
4,2004,11,10,524.1666666666666
4,2004,11,11,513.25
4,2004,11,12,550.0
4,2004,11,13,607.375
4,2004,11,14,607.3333333333334
4,2004,11,15,554.4583333333334
4,2004,11,16,525.125
4,2004,11,17,497.9583333333333
4,2004,11,18,470.5833333333333
4,2004,11,19,487.5416666666667
4,2004,11,20,532.0
4,2004,11,21,518.3333333333334
4,2004,11,22,497.8333333333333
4,2004,11,23,519.875
4,2004,11,24,566.0833333333334
4,2004,11,25,554.7916666666666
4,2004,11,26,711.0
4,2004,11,27,661.2083333333334
4,2004,11,28,552.0833333333334
4,2004,11,29,519.25
4,2004,11,30,504.375
4,2004,12,1,512.9583333333334
4,2004,12,2,541.3333333333334
4,2004,12,3,539.625
4,2004,12,4,574.6666666666666
4,2004,12,5,516.4166666666666
4,2004,12,6,508.2916666666667
4,2004,12,7,458.6666666666667
4,2004,12,8,443.7916666666667
4,2004,12,9,499.5833333333333
4,2004,12,10,468.375
4,2004,12,11,522.125
4,2004,12,12,549.5
4,2004,12,13,543.7916666666666
4,2004,12,14,612.5416666666666
4,2004,12,15,617.2916666666666
4,2004,12,16,637.7916666666666
4,2004,12,17,585.2916666666666
4,2004,12,18,627.625
4,2004,12,19,630.4583333333334
4,2004,12,20,773.7916666666666
4,2004,12,21,672.7916666666666
4,2004,12,22,532.4583333333334
4,2004,12,23,551.2916666666666
4,2004,12,24,654.5416666666666
4,2004,12,25,691.25
4,2004,12,26,687.25
4,2004,12,27,699.9583333333334
4,2004,12,28,705.5
4,2004,12,29,633.4583333333334
4,2004,12,30,602.0416666666666
4,2004,12,31,565.125
4,2005,1,1,524.0
4,2005,1,2,504.2083333333333
4,2005,1,3,457.4583333333333
4,2005,1,4,436.7916666666667
4,2005,1,5,433.75
4,2005,1,6,450.5833333333333
4,2005,1,7,518.3333333333334
4,2005,1,8,513.5
4,2005,1,9,522.7916666666666
4,2005,1,10,487.2916666666667
4,2005,1,11,480.2916666666667
4,2005,1,12,449.8333333333333
4,2005,1,13,426.375
4,2005,1,14,525.5416666666666
4,2005,1,15,616.25
4,2005,1,16,599.6666666666666
4,2005,1,17,723.875
4,2005,1,18,732.9583333333334
4,2005,1,19,715.0416666666666
4,2005,1,20,615.8333333333334
4,2005,1,21,619.6666666666666
4,2005,1,22,715.0833333333334
4,2005,1,23,796.875
4,2005,1,24,756.3333333333334
4,2005,1,25,628.3333333333334
4,2005,1,26,564.7916666666666
4,2005,1,27,623.0833333333334
4,2005,1,28,683.9166666666666
4,2005,1,29,726.7916666666666
4,2005,1,30,622.375
4,2005,1,31,606.9166666666666
4,2005,2,1,574.6666666666666
4,2005,2,2,580.9166666666666
4,2005,2,3,583.125
4,2005,2,4,563.5416666666666
4,2005,2,5,586.625
4,2005,2,6,544.5416666666666
4,2005,2,7,501.375
4,2005,2,8,459.3333333333333
4,2005,2,9,470.9583333333333
4,2005,2,10,557.2916666666666
4,2005,2,11,647.3333333333334
4,2005,2,12,606.4583333333334
4,2005,2,13,565.0833333333334
